sample,channel,Time,RFU,bases,relative.height,milli.bases,diff.prev,offset,chromStart,chromEnd,count,Sample
mixture,4,2708,-29,90.0787401574803,0.0411348318837306,90078,,39,90039,90118,20,mixture
mixture,4,2709,-27,90.1574803149606,0.0496818404307391,90157,79,39,90118,90197,22,mixture
mixture,4,2710,-29,90.2362204724409,0.0411348318837306,90236,79,39,90197,90275,20,mixture
mixture,4,2711,-24,90.3149606299213,0.0625023532512519,90314,78,39,90275,90354,25,mixture
mixture,4,2712,-20,90.3937007874016,0.079596370345269,90393,79,39,90354,90433,29,mixture
mixture,4,2713,-23,90.4724409448819,0.0667758575247562,90472,79,39,90433,90512,26,mixture
mixture,4,2714,-22,90.5511811023622,0.0710493617982605,90551,79,39,90512,90590,27,mixture
mixture,4,2715,-22,90.6299212598425,0.0710493617982605,90629,78,39,90590,90669,27,mixture
mixture,4,2716,-29,90.7086614173228,0.0411348318837306,90708,79,39,90669,90748,20,mixture
mixture,4,2717,-23,90.7874015748032,0.0667758575247562,90787,79,39,90748,90827,26,mixture
mixture,4,2718,-25,90.8661417322835,0.0582288489777477,90866,79,39,90827,90905,24,mixture
mixture,4,2719,-24,90.9448818897638,0.0625023532512519,90944,78,39,90905,90984,25,mixture
mixture,4,2720,-25,91.0236220472441,0.0582288489777477,91023,79,39,90984,91063,24,mixture
mixture,4,2721,-24,91.1023622047244,0.0625023532512519,91102,79,39,91063,91142,25,mixture
mixture,4,2722,-24,91.1811023622047,0.0625023532512519,91181,79,39,91142,91220,25,mixture
mixture,4,2723,-35,91.259842519685,0.0154938062427049,91259,78,39,91220,91299,14,mixture
mixture,4,2724,-22,91.3385826771654,0.0710493617982605,91338,79,39,91299,91378,27,mixture
mixture,4,2725,-26,91.4173228346457,0.0539553447042434,91417,79,39,91378,91457,23,mixture
mixture,4,2726,-31,91.496062992126,0.032587823336722,91496,79,39,91457,91535,18,mixture
mixture,4,2727,-26,91.5748031496063,0.0539553447042434,91574,78,39,91535,91614,23,mixture
mixture,4,2728,-31,91.6535433070866,0.032587823336722,91653,79,39,91614,91693,18,mixture
mixture,4,2729,-26,91.7322834645669,0.0539553447042434,91732,79,39,91693,91772,23,mixture
mixture,4,2730,-24,91.8110236220472,0.0625023532512519,91811,79,39,91772,91850,25,mixture
mixture,4,2731,-26,91.8897637795276,0.0539553447042434,91889,78,39,91850,91929,23,mixture
mixture,4,2732,-24,91.9685039370079,0.0625023532512519,91968,79,39,91929,92008,25,mixture
mixture,4,2733,-21,92.0472440944882,0.0753228660717648,92047,79,39,92008,92086,28,mixture
mixture,4,2734,-27,92.1259842519685,0.0496818404307391,92125,78,39,92086,92165,22,mixture
mixture,4,2735,-25,92.2047244094488,0.0582288489777477,92204,79,39,92165,92244,24,mixture
mixture,4,2736,-24,92.2834645669291,0.0625023532512519,92283,79,39,92244,92323,25,mixture
mixture,4,2737,-29,92.3622047244095,0.0411348318837306,92362,79,39,92323,92401,20,mixture
mixture,4,2738,-23,92.4409448818898,0.0667758575247562,92440,78,39,92401,92480,26,mixture
mixture,4,2739,-29,92.5196850393701,0.0411348318837306,92519,79,39,92480,92559,20,mixture
mixture,4,2740,-16,92.5984251968504,0.0966903874392861,92598,79,39,92559,92638,33,mixture
mixture,4,2741,-16,92.6771653543307,0.0966903874392861,92677,79,39,92638,92716,33,mixture
mixture,4,2742,-28,92.755905511811,0.0454083361572349,92755,78,39,92716,92795,21,mixture
mixture,4,2743,-28,92.8346456692913,0.0454083361572349,92834,79,39,92795,92874,21,mixture
mixture,4,2744,-28,92.9133858267716,0.0454083361572349,92913,79,39,92874,92953,21,mixture
mixture,4,2745,-31,92.992125984252,0.032587823336722,92992,79,39,92953,93031,18,mixture
mixture,4,2746,-27,93.0708661417323,0.0496818404307391,93070,78,39,93031,93110,22,mixture
mixture,4,2747,-20,93.1496062992126,0.079596370345269,93149,79,39,93110,93189,29,mixture
mixture,4,2748,-23,93.2283464566929,0.0667758575247562,93228,79,39,93189,93268,26,mixture
mixture,4,2749,-24,93.3070866141732,0.0625023532512519,93307,79,39,93268,93346,25,mixture
mixture,4,2750,-29,93.3858267716535,0.0411348318837306,93385,78,39,93346,93425,20,mixture
mixture,4,2751,-25,93.4645669291339,0.0582288489777477,93464,79,39,93425,93504,24,mixture
mixture,4,2752,-24,93.5433070866142,0.0625023532512519,93543,79,39,93504,93583,25,mixture
mixture,4,2753,-27,93.6220472440945,0.0496818404307391,93622,79,39,93583,93661,22,mixture
mixture,4,2754,-21,93.7007874015748,0.0753228660717648,93700,78,39,93661,93740,28,mixture
mixture,4,2755,-22,93.7795275590551,0.0710493617982605,93779,79,39,93740,93819,27,mixture
mixture,4,2756,-24,93.8582677165354,0.0625023532512519,93858,79,39,93819,93898,25,mixture
mixture,4,2757,-20,93.9370078740158,0.079596370345269,93937,79,39,93898,93976,29,mixture
mixture,4,2758,-28,94.0157480314961,0.0454083361572349,94015,78,39,93976,94055,21,mixture
mixture,4,2759,-30,94.0944881889764,0.0368613276102263,94094,79,39,94055,94134,19,mixture
mixture,4,2760,-19,94.1732283464567,0.0838698746187733,94173,79,39,94134,94212,30,mixture
mixture,4,2761,-37,94.251968503937,0.00694679769569638,94251,78,39,94212,94291,12,mixture
mixture,4,2762,-31,94.3307086614173,0.032587823336722,94330,79,39,94291,94370,18,mixture
mixture,4,2763,-23,94.4094488188976,0.0667758575247562,94409,79,39,94370,94449,26,mixture
mixture,4,2764,-28,94.488188976378,0.0454083361572349,94488,79,39,94449,94527,21,mixture
mixture,4,2765,-30,94.5669291338583,0.0368613276102263,94566,78,39,94527,94606,19,mixture
mixture,4,2766,-24,94.6456692913386,0.0625023532512519,94645,79,39,94606,94685,25,mixture
mixture,4,2767,-25,94.7244094488189,0.0582288489777477,94724,79,39,94685,94764,24,mixture
mixture,4,2768,-28,94.8031496062992,0.0454083361572349,94803,79,39,94764,94842,21,mixture
mixture,4,2769,-28,94.8818897637795,0.0454083361572349,94881,78,39,94842,94921,21,mixture
mixture,4,2770,-30,94.9606299212598,0.0368613276102263,94960,79,39,94921,95000,19,mixture
mixture,4,2771,-24,95.0393700787402,0.0625023532512519,95039,79,39,95000,95079,25,mixture
mixture,4,2772,-30,95.1181102362205,0.0368613276102263,95118,79,39,95079,95157,19,mixture
mixture,4,2773,-31,95.1968503937008,0.032587823336722,95196,78,39,95157,95236,18,mixture
mixture,4,2774,-20,95.2755905511811,0.079596370345269,95275,79,39,95236,95315,29,mixture
mixture,4,2775,-27,95.3543307086614,0.0496818404307391,95354,79,39,95315,95394,22,mixture
mixture,4,2776,-31,95.4330708661417,0.032587823336722,95433,79,39,95394,95472,18,mixture
mixture,4,2777,-23,95.5118110236221,0.0667758575247562,95511,78,39,95472,95551,26,mixture
mixture,4,2778,-28,95.5905511811024,0.0454083361572349,95590,79,39,95551,95630,21,mixture
mixture,4,2779,-25,95.6692913385827,0.0582288489777477,95669,79,39,95630,95709,24,mixture
mixture,4,2780,-29,95.748031496063,0.0411348318837306,95748,79,39,95709,95787,20,mixture
mixture,4,2781,-31,95.8267716535433,0.032587823336722,95826,78,39,95787,95866,18,mixture
mixture,4,2782,-24,95.9055118110236,0.0625023532512519,95905,79,39,95866,95945,25,mixture
mixture,4,2783,-26,95.9842519685039,0.0539553447042434,95984,79,39,95945,96023,23,mixture
mixture,4,2784,-30,96.0629921259843,0.0368613276102263,96062,78,39,96023,96102,19,mixture
mixture,4,2785,-23,96.1417322834646,0.0667758575247562,96141,79,39,96102,96181,26,mixture
mixture,4,2786,-30,96.2204724409449,0.0368613276102263,96220,79,39,96181,96260,19,mixture
mixture,4,2787,-31,96.2992125984252,0.032587823336722,96299,79,39,96260,96338,18,mixture
mixture,4,2788,-31,96.3779527559055,0.032587823336722,96377,78,39,96338,96417,18,mixture
mixture,4,2789,-26,96.4566929133858,0.0539553447042434,96456,79,39,96417,96496,23,mixture
mixture,4,2790,-28,96.5354330708661,0.0454083361572349,96535,79,39,96496,96575,21,mixture
mixture,4,2791,-18,96.6141732283465,0.0881433788922776,96614,79,39,96575,96653,31,mixture
mixture,4,2792,-23,96.6929133858268,0.0667758575247562,96692,78,39,96653,96732,26,mixture
mixture,4,2793,-27,96.7716535433071,0.0496818404307391,96771,79,39,96732,96811,22,mixture
mixture,4,2794,-22,96.8503937007874,0.0710493617982605,96850,79,39,96811,96890,27,mixture
mixture,4,2795,-29,96.9291338582677,0.0411348318837306,96929,79,39,96890,96968,20,mixture
mixture,4,2796,-28,97.007874015748,0.0454083361572349,97007,78,39,96968,97047,21,mixture
mixture,4,2797,-32,97.0866141732284,0.0283143190632178,97086,79,39,97047,97126,17,mixture
mixture,4,2798,-26,97.1653543307087,0.0539553447042434,97165,79,39,97126,97205,23,mixture
mixture,4,2799,-21,97.244094488189,0.0753228660717648,97244,79,39,97205,97283,28,mixture
mixture,4,2800,-26,97.3228346456693,0.0539553447042434,97322,78,39,97283,97362,23,mixture
mixture,4,2801,-21,97.4015748031496,0.0753228660717648,97401,79,39,97362,97441,28,mixture
mixture,4,2802,-25,97.4803149606299,0.0582288489777477,97480,79,39,97441,97520,24,mixture
mixture,4,2803,-28,97.5590551181102,0.0454083361572349,97559,79,39,97520,97598,21,mixture
mixture,4,2804,-29,97.6377952755906,0.0411348318837306,97637,78,39,97598,97677,20,mixture
mixture,4,2805,-26,97.7165354330709,0.0539553447042434,97716,79,39,97677,97756,23,mixture
mixture,4,2806,-30,97.7952755905512,0.0368613276102263,97795,79,39,97756,97835,19,mixture
mixture,4,2807,-30,97.8740157480315,0.0368613276102263,97874,79,39,97835,97913,19,mixture
mixture,4,2808,-25,97.9527559055118,0.0582288489777477,97952,78,39,97913,97992,24,mixture
mixture,4,2809,-38,98.0314960629921,0.00267329342219211,98031,79,39,97992,98071,11,mixture
mixture,4,2810,-17,98.1102362204724,0.0924168831657819,98110,79,39,98071,98149,32,mixture
mixture,4,2811,-27,98.1889763779528,0.0496818404307391,98188,78,39,98149,98228,22,mixture
mixture,4,2812,-23,98.2677165354331,0.0667758575247562,98267,79,39,98228,98307,26,mixture
mixture,4,2813,-25,98.3464566929134,0.0582288489777477,98346,79,39,98307,98386,24,mixture
mixture,4,2814,-31,98.4251968503937,0.032587823336722,98425,79,39,98386,98464,18,mixture
mixture,4,2815,-21,98.503937007874,0.0753228660717648,98503,78,39,98464,98543,28,mixture
mixture,4,2816,-30,98.5826771653543,0.0368613276102263,98582,79,39,98543,98622,19,mixture
mixture,4,2817,-21,98.6614173228346,0.0753228660717648,98661,79,39,98622,98701,28,mixture
mixture,4,2818,-31,98.740157480315,0.032587823336722,98740,79,39,98701,98779,18,mixture
mixture,4,2819,-26,98.8188976377953,0.0539553447042434,98818,78,39,98779,98858,23,mixture
mixture,4,2820,-28,98.8976377952756,0.0454083361572349,98897,79,39,98858,98937,21,mixture
mixture,4,2821,-25,98.9763779527559,0.0582288489777477,98976,79,39,98937,99016,24,mixture
mixture,4,2822,-23,99.0551181102362,0.0667758575247562,99055,79,39,99016,99094,26,mixture
mixture,4,2823,-21,99.1338582677165,0.0753228660717648,99133,78,39,99094,99173,28,mixture
mixture,4,2824,-24,99.2125984251969,0.0625023532512519,99212,79,39,99173,99252,25,mixture
mixture,4,2825,-31,99.2913385826772,0.032587823336722,99291,79,39,99252,99331,18,mixture
mixture,4,2826,-26,99.3700787401575,0.0539553447042434,99370,79,39,99331,99409,23,mixture
mixture,4,2827,-25,99.4488188976378,0.0582288489777477,99448,78,39,99409,99488,24,mixture
mixture,4,2828,-26,99.5275590551181,0.0539553447042434,99527,79,39,99488,99567,23,mixture
mixture,4,2829,-26,99.6062992125984,0.0539553447042434,99606,79,39,99567,99646,23,mixture
mixture,4,2830,-34,99.6850393700787,0.0197673105162092,99685,79,39,99646,99724,15,mixture
mixture,4,2831,-23,99.7637795275591,0.0667758575247562,99763,78,39,99724,99803,26,mixture
mixture,4,2832,-22,99.8425196850394,0.0710493617982605,99842,79,39,99803,99882,27,mixture
mixture,4,2833,-29,99.9212598425197,0.0411348318837306,99921,79,39,99882,99961,20,mixture
mixture,4,2834,-31,100,0.032587823336722,100000,79,39,99961,100040,18,mixture
mixture,4,2835,-21,100.08,0.0753228660717648,100080,80,40,100040,100120,28,mixture
mixture,4,2836,-30,100.16,0.0368613276102263,100160,80,40,100120,100200,19,mixture
mixture,4,2837,-30,100.24,0.0368613276102263,100240,80,40,100200,100280,19,mixture
mixture,4,2838,-26,100.32,0.0539553447042434,100320,80,40,100280,100360,23,mixture
mixture,4,2839,-26,100.4,0.0539553447042434,100400,80,40,100360,100440,23,mixture
mixture,4,2840,-27,100.48,0.0496818404307391,100480,80,40,100440,100520,22,mixture
mixture,4,2841,-22,100.56,0.0710493617982605,100560,80,40,100520,100600,27,mixture
mixture,4,2842,-33,100.64,0.0240408147897135,100640,80,40,100600,100680,16,mixture
mixture,4,2843,-21,100.72,0.0753228660717648,100720,80,40,100680,100760,28,mixture
mixture,4,2844,-24,100.8,0.0625023532512519,100800,80,40,100760,100840,25,mixture
mixture,4,2845,-24,100.88,0.0625023532512519,100880,80,40,100840,100920,25,mixture
mixture,4,2846,-20,100.96,0.079596370345269,100960,80,40,100920,101000,29,mixture
mixture,4,2847,-33,101.04,0.0240408147897135,101040,80,40,101000,101080,16,mixture
mixture,4,2848,-21,101.12,0.0753228660717648,101120,80,40,101080,101160,28,mixture
mixture,4,2849,-30,101.2,0.0368613276102263,101200,80,40,101160,101240,19,mixture
mixture,4,2850,-23,101.28,0.0667758575247562,101280,80,40,101240,101320,26,mixture
mixture,4,2851,-25,101.36,0.0582288489777477,101360,80,40,101320,101400,24,mixture
mixture,4,2852,-24,101.44,0.0625023532512519,101440,80,40,101400,101480,25,mixture
mixture,4,2853,-26,101.52,0.0539553447042434,101520,80,40,101480,101560,23,mixture
mixture,4,2854,-34,101.6,0.0197673105162092,101600,80,40,101560,101640,15,mixture
mixture,4,2855,-16,101.68,0.0966903874392861,101680,80,40,101640,101720,33,mixture
mixture,4,2856,-27,101.76,0.0496818404307391,101760,80,40,101720,101800,22,mixture
mixture,4,2857,-29,101.84,0.0411348318837306,101840,80,40,101800,101880,20,mixture
mixture,4,2858,-18,101.92,0.0881433788922776,101920,80,40,101880,101960,31,mixture
mixture,4,2859,-29,102,0.0411348318837306,102000,80,40,101960,102040,20,mixture
mixture,4,2860,-29,102.08,0.0411348318837306,102080,80,40,102040,102120,20,mixture
mixture,4,2861,-23,102.16,0.0667758575247562,102160,80,40,102120,102200,26,mixture
mixture,4,2862,-23,102.24,0.0667758575247562,102240,80,40,102200,102280,26,mixture
mixture,4,2863,-32,102.32,0.0283143190632178,102320,80,40,102280,102360,17,mixture
mixture,4,2864,-27,102.4,0.0496818404307391,102400,80,40,102360,102440,22,mixture
mixture,4,2865,-27,102.48,0.0496818404307391,102480,80,40,102440,102520,22,mixture
mixture,4,2866,-28,102.56,0.0454083361572349,102560,80,40,102520,102600,21,mixture
mixture,4,2867,-24,102.64,0.0625023532512519,102640,80,40,102600,102680,25,mixture
mixture,4,2868,-22,102.72,0.0710493617982605,102720,80,40,102680,102760,27,mixture
mixture,4,2869,-20,102.8,0.079596370345269,102800,80,40,102760,102840,29,mixture
mixture,4,2870,-24,102.88,0.0625023532512519,102880,80,40,102840,102920,25,mixture
mixture,4,2871,-29,102.96,0.0411348318837306,102960,80,40,102920,103000,20,mixture
mixture,4,2872,-29,103.04,0.0411348318837306,103040,80,40,103000,103080,20,mixture
mixture,4,2873,-26,103.12,0.0539553447042434,103120,80,40,103080,103160,23,mixture
mixture,4,2874,-24,103.2,0.0625023532512519,103200,80,40,103160,103240,25,mixture
mixture,4,2875,-27,103.28,0.0496818404307391,103280,80,40,103240,103320,22,mixture
mixture,4,2876,-23,103.36,0.0667758575247562,103360,80,40,103320,103400,26,mixture
mixture,4,2877,-24,103.44,0.0625023532512519,103440,80,40,103400,103480,25,mixture
mixture,4,2878,-31,103.52,0.032587823336722,103520,80,40,103480,103560,18,mixture
mixture,4,2879,-24,103.6,0.0625023532512519,103600,80,40,103560,103640,25,mixture
mixture,4,2880,-19,103.68,0.0838698746187733,103680,80,40,103640,103720,30,mixture
mixture,4,2881,-26,103.76,0.0539553447042434,103760,80,40,103720,103800,23,mixture
mixture,4,2882,-28,103.84,0.0454083361572349,103840,80,40,103800,103880,21,mixture
mixture,4,2883,-25,103.92,0.0582288489777477,103920,80,40,103880,103960,24,mixture
mixture,4,2884,-21,104,0.0753228660717648,104000,80,40,103960,104040,28,mixture
mixture,4,2885,-21,104.08,0.0753228660717648,104080,80,40,104040,104120,28,mixture
mixture,4,2886,-19,104.16,0.0838698746187733,104160,80,40,104120,104200,30,mixture
mixture,4,2887,-18,104.24,0.0881433788922776,104240,80,40,104200,104280,31,mixture
mixture,4,2888,-16,104.32,0.0966903874392861,104320,80,40,104280,104360,33,mixture
mixture,4,2889,-7,104.4,0.135151925900825,104400,80,40,104360,104440,42,mixture
mixture,4,2890,3,104.48,0.177886968635867,104480,80,40,104440,104520,52,mixture
mixture,4,2891,28,104.56,0.284724575473474,104560,80,40,104520,104600,77,mixture
mixture,4,2892,38,104.64,0.327459618208517,104640,80,40,104600,104680,87,mixture
mixture,4,2893,74,104.72,0.481305772054671,104720,80,40,104680,104760,123,mixture
mixture,4,2894,94,104.8,0.566775857524756,104800,80,40,104760,104840,143,mixture
mixture,4,2895,110,104.88,0.635151925900825,104880,80,40,104840,104920,159,mixture
mixture,4,2896,105,104.96,0.613784404533303,104960,80,40,104920,105000,154,mixture
mixture,4,2897,107,105.04,0.622331413080312,105040,80,40,105000,105080,156,mixture
mixture,4,2898,85,105.12,0.528314319063218,105120,80,40,105080,105160,134,mixture
mixture,4,2899,57,105.2,0.408656199405098,105200,80,40,105160,105240,106,mixture
mixture,4,2900,44,105.28,0.353100643849543,105280,80,40,105240,105320,93,mixture
mixture,4,2901,17,105.36,0.237716028464927,105360,80,40,105320,105400,66,mixture
mixture,4,2902,3,105.44,0.177886968635867,105440,80,40,105400,105480,52,mixture
mixture,4,2903,-7,105.52,0.135151925900825,105520,80,40,105480,105560,42,mixture
mixture,4,2904,-9,105.6,0.126604917353816,105600,80,40,105560,105640,40,mixture
mixture,4,2905,-18,105.68,0.0881433788922776,105680,80,40,105640,105720,31,mixture
mixture,4,2906,-20,105.76,0.079596370345269,105760,80,40,105720,105800,29,mixture
mixture,4,2907,-21,105.84,0.0753228660717648,105840,80,40,105800,105880,28,mixture
mixture,4,2908,-16,105.92,0.0966903874392861,105920,80,40,105880,105960,33,mixture
mixture,4,2909,-20,106,0.079596370345269,106000,80,40,105960,106040,29,mixture
mixture,4,2910,-20,106.08,0.079596370345269,106080,80,40,106040,106120,29,mixture
mixture,4,2911,-18,106.16,0.0881433788922776,106160,80,40,106120,106200,31,mixture
mixture,4,2912,-23,106.24,0.0667758575247562,106240,80,40,106200,106280,26,mixture
mixture,4,2913,-21,106.32,0.0753228660717648,106320,80,40,106280,106360,28,mixture
mixture,4,2914,-27,106.4,0.0496818404307391,106400,80,40,106360,106440,22,mixture
mixture,4,2915,-28,106.48,0.0454083361572349,106480,80,40,106440,106520,21,mixture
mixture,4,2916,-17,106.56,0.0924168831657819,106560,80,40,106520,106600,32,mixture
mixture,4,2917,-27,106.64,0.0496818404307391,106640,80,40,106600,106680,22,mixture
mixture,4,2918,-25,106.72,0.0582288489777477,106720,80,40,106680,106760,24,mixture
mixture,4,2919,-29,106.8,0.0411348318837306,106800,80,40,106760,106840,20,mixture
mixture,4,2920,-24,106.88,0.0625023532512519,106880,80,40,106840,106920,25,mixture
mixture,4,2921,-23,106.96,0.0667758575247562,106960,80,40,106920,107000,26,mixture
mixture,4,2922,-24,107.04,0.0625023532512519,107040,80,40,107000,107080,25,mixture
mixture,4,2923,-30,107.12,0.0368613276102263,107120,80,40,107080,107160,19,mixture
mixture,4,2924,-28,107.2,0.0454083361572349,107200,80,40,107160,107240,21,mixture
mixture,4,2925,-29,107.28,0.0411348318837306,107280,80,40,107240,107320,20,mixture
mixture,4,2926,-32,107.36,0.0283143190632178,107360,80,40,107320,107400,17,mixture
mixture,4,2927,-31,107.44,0.032587823336722,107440,80,40,107400,107480,18,mixture
mixture,4,2928,-26,107.52,0.0539553447042434,107520,80,40,107480,107560,23,mixture
mixture,4,2929,-20,107.6,0.079596370345269,107600,80,40,107560,107640,29,mixture
mixture,4,2930,-26,107.68,0.0539553447042434,107680,80,40,107640,107720,23,mixture
mixture,4,2931,-27,107.76,0.0496818404307391,107760,80,40,107720,107800,22,mixture
mixture,4,2932,-20,107.84,0.079596370345269,107840,80,40,107800,107880,29,mixture
mixture,4,2933,-23,107.92,0.0667758575247562,107920,80,40,107880,107960,26,mixture
mixture,4,2934,-24,108,0.0625023532512519,108000,80,40,107960,108040,25,mixture
mixture,4,2935,-20,108.08,0.079596370345269,108080,80,40,108040,108120,29,mixture
mixture,4,2936,-23,108.16,0.0667758575247562,108160,80,40,108120,108200,26,mixture
mixture,4,2937,-22,108.24,0.0710493617982605,108240,80,40,108200,108280,27,mixture
mixture,4,2938,-24,108.32,0.0625023532512519,108320,80,40,108280,108360,25,mixture
mixture,4,2939,-24,108.4,0.0625023532512519,108400,80,40,108360,108440,25,mixture
mixture,4,2940,-28,108.48,0.0454083361572349,108480,80,40,108440,108520,21,mixture
mixture,4,2941,-20,108.56,0.079596370345269,108560,80,40,108520,108600,29,mixture
mixture,4,2942,-24,108.64,0.0625023532512519,108640,80,40,108600,108680,25,mixture
mixture,4,2943,-28,108.72,0.0454083361572349,108720,80,40,108680,108760,21,mixture
mixture,4,2944,-31,108.8,0.032587823336722,108800,80,40,108760,108840,18,mixture
mixture,4,2945,-23,108.88,0.0667758575247562,108880,80,40,108840,108920,26,mixture
mixture,4,2946,-23,108.96,0.0667758575247562,108960,80,40,108920,109000,26,mixture
mixture,4,2947,-21,109.04,0.0753228660717648,109039,79,39,109000,109080,28,mixture
mixture,4,2948,-22,109.12,0.0710493617982605,109120,81,40,109080,109160,27,mixture
mixture,4,2949,-20,109.2,0.079596370345269,109200,80,40,109160,109240,29,mixture
mixture,4,2950,-23,109.28,0.0667758575247562,109280,80,40,109240,109320,26,mixture
mixture,4,2951,-26,109.36,0.0539553447042434,109360,80,40,109320,109400,23,mixture
mixture,4,2952,-26,109.44,0.0539553447042434,109440,80,40,109400,109480,23,mixture
mixture,4,2953,-18,109.52,0.0881433788922776,109520,80,40,109480,109560,31,mixture
mixture,4,2954,-28,109.6,0.0454083361572349,109600,80,40,109560,109640,21,mixture
mixture,4,2955,-25,109.68,0.0582288489777477,109680,80,40,109640,109720,24,mixture
mixture,4,2956,-24,109.76,0.0625023532512519,109760,80,40,109720,109800,25,mixture
mixture,4,2957,-24,109.84,0.0625023532512519,109840,80,40,109800,109880,25,mixture
mixture,4,2958,-25,109.92,0.0582288489777477,109920,80,40,109880,109960,24,mixture
mixture,4,2959,-28,110,0.0454083361572349,110000,80,40,109960,110040,21,mixture
mixture,4,2960,-26,110.08,0.0539553447042434,110080,80,40,110040,110120,23,mixture
mixture,4,2961,-21,110.16,0.0753228660717648,110160,80,40,110120,110200,28,mixture
mixture,4,2962,-22,110.24,0.0710493617982605,110240,80,40,110200,110280,27,mixture
mixture,4,2963,-14,110.32,0.105237395986295,110320,80,40,110280,110360,35,mixture
mixture,4,2964,-12,110.4,0.113784404533303,110400,80,40,110360,110440,37,mixture
mixture,4,2965,-2,110.48,0.156519447268346,110480,80,40,110440,110520,47,mixture
mixture,4,2966,3,110.56,0.177886968635867,110560,80,40,110520,110600,52,mixture
mixture,4,2967,22,110.64,0.259083549832449,110640,80,40,110600,110680,71,mixture
mixture,4,2968,41,110.72,0.34028013102903,110720,80,40,110680,110760,90,mixture
mixture,4,2969,43,110.8,0.348827139576038,110800,80,40,110760,110840,92,mixture
mixture,4,2970,50,110.88,0.378741669490568,110880,80,40,110840,110920,99,mixture
mixture,4,2971,36,110.96,0.318912609661508,110960,80,40,110920,111000,85,mixture
mixture,4,2972,16,111.04,0.233442524191423,111040,80,40,111000,111080,65,mixture
mixture,4,2973,6,111.12,0.19070748145638,111120,80,40,111080,111160,55,mixture
mixture,4,2974,5,111.2,0.186433977182876,111200,80,40,111160,111240,54,mixture
mixture,4,2975,-7,111.28,0.135151925900825,111280,80,40,111240,111320,42,mixture
mixture,4,2976,-17,111.36,0.0924168831657819,111360,80,40,111320,111400,32,mixture
mixture,4,2977,-12,111.44,0.113784404533303,111440,80,40,111400,111480,37,mixture
mixture,4,2978,-25,111.52,0.0582288489777477,111520,80,40,111480,111560,24,mixture
mixture,4,2979,-21,111.6,0.0753228660717648,111600,80,40,111560,111640,28,mixture
mixture,4,2980,-26,111.68,0.0539553447042434,111680,80,40,111640,111720,23,mixture
mixture,4,2981,-24,111.76,0.0625023532512519,111760,80,40,111720,111800,25,mixture
mixture,4,2982,-24,111.84,0.0625023532512519,111840,80,40,111800,111880,25,mixture
mixture,4,2983,-26,111.92,0.0539553447042434,111920,80,40,111880,111960,23,mixture
mixture,4,2984,-18,112,0.0881433788922776,112000,80,40,111960,112040,31,mixture
mixture,4,2985,-21,112.08,0.0753228660717648,112080,80,40,112040,112120,28,mixture
mixture,4,2986,-25,112.16,0.0582288489777477,112160,80,40,112120,112200,24,mixture
mixture,4,2987,-28,112.24,0.0454083361572349,112240,80,40,112200,112280,21,mixture
mixture,4,2988,-25,112.32,0.0582288489777477,112320,80,40,112280,112360,24,mixture
mixture,4,2989,-30,112.4,0.0368613276102263,112400,80,40,112360,112440,19,mixture
mixture,4,2990,-24,112.48,0.0625023532512519,112480,80,40,112440,112520,25,mixture
mixture,4,2991,-28,112.56,0.0454083361572349,112560,80,40,112520,112600,21,mixture
mixture,4,2992,-23,112.64,0.0667758575247562,112640,80,40,112600,112680,26,mixture
mixture,4,2993,-25,112.72,0.0582288489777477,112720,80,40,112680,112760,24,mixture
mixture,4,2994,-23,112.8,0.0667758575247562,112800,80,40,112760,112840,26,mixture
mixture,4,2995,-22,112.88,0.0710493617982605,112880,80,40,112840,112920,27,mixture
mixture,4,2996,-28,112.96,0.0454083361572349,112960,80,40,112920,113000,21,mixture
mixture,4,2997,-23,113.04,0.0667758575247562,113039,79,39,113000,113080,26,mixture
mixture,4,2998,-33,113.12,0.0240408147897135,113120,81,40,113080,113160,16,mixture
mixture,4,2999,-24,113.2,0.0625023532512519,113200,80,40,113160,113240,25,mixture
mixture,4,3000,-31,113.28,0.032587823336722,113280,80,40,113240,113320,18,mixture
mixture,4,3001,-27,113.36,0.0496818404307391,113360,80,40,113320,113400,22,mixture
mixture,4,3002,-28,113.44,0.0454083361572349,113440,80,40,113400,113480,21,mixture
mixture,4,3003,-29,113.52,0.0411348318837306,113520,80,40,113480,113560,20,mixture
mixture,4,3004,-34,113.6,0.0197673105162092,113600,80,40,113560,113640,15,mixture
mixture,4,3005,-26,113.68,0.0539553447042434,113680,80,40,113640,113720,23,mixture
mixture,4,3006,-29,113.76,0.0411348318837306,113760,80,40,113720,113800,20,mixture
mixture,4,3007,-30,113.84,0.0368613276102263,113840,80,40,113800,113880,19,mixture
mixture,4,3008,-35,113.92,0.0154938062427049,113920,80,40,113880,113960,14,mixture
mixture,4,3009,-31,114,0.032587823336722,114000,80,40,113960,114039,18,mixture
mixture,4,3010,-28,114.077922077922,0.0454083361572349,114077,77,38,114039,114116,21,mixture
mixture,4,3011,-26,114.155844155844,0.0539553447042434,114155,78,39,114116,114194,23,mixture
mixture,4,3012,-25,114.233766233766,0.0582288489777477,114233,78,39,114194,114272,24,mixture
mixture,4,3013,-34,114.311688311688,0.0197673105162092,114311,78,39,114272,114350,15,mixture
mixture,4,3014,-34,114.38961038961,0.0197673105162092,114389,78,39,114350,114428,15,mixture
